"region_iso";"country";"continent";"income";"number_of_scholars";"Kendall_internal_continent_in";"Kendall_internal_continent_out";"Kendall_internal_vs_international_continent_in";"Kendall_internal_vs_international_continent_out";"Kendall_internal_vs_international_income_in";"Kendall_internal_vs_international_income_out";"Kendall_international_continent_in";"Kendall_international_continent_out";"SE_Kendall_internal_continent_in.x";"SE_Kendall_internal_continent_in.y";"SE_Kendall_internal_continent_out";"SE_Kendall_internal_income_in";"SE_Kendall_international_continent_in";"SE_Kendall_international_continent_out.x";"SE_Kendall_international_continent_out.y";"SE_Kendall_international_income_out"
"755";"PT.13";"PT";"Europe";"High";23.1;0.0959235429763794;NA;NA;NA;NA;NA;0.15066559612751;NA;0.0307392452910092;NA;NA;NA;0.0344798681817143;NA;NA;NA
"756";"PT.14";"PT";"Europe";"High";4092;0.252631545066833;-0.136842086911201;0.305263131856918;0.0315789431333542;0.305263131856918;0.0315789431333542;-0.48421049118042;-0.0526315756142139;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"757";"PT.17";"PT";"Europe";"High";890.5;0.231578931212425;-0.0842105224728584;0.305263131856918;0.0842105224728584;0.305263131856918;0.0842105224728584;-0.24210524559021;0.210526302456856;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"758";"PT.19";"PT";"Europe";"High";103.4;-0.168421044945717;0.248021960258484;0.152398988604546;0.411306351423264;0.152398988604546;0.411306351423264;0.0383885912597179;0.233842149376869;0.0263157852468733;0.0294506078327072;0.0264271780814859;0.0294506078327072;0.0277192942465781;0.0293233045963022;0.0277192942465781;0.0277192942465781
"759";"PT.20";"PT";"Europe";"High";25.4;0.0437478646636009;NA;NA;NA;NA;NA;-0.0633247569203377;NA;0.0277711322565121;NA;NA;NA;0.0338763548548012;NA;NA;NA
"760";"PT.21";"PT";"Europe";"High";312.4;-0.0421052612364292;0.232807487249374;0.0978492125868797;0.142480701208115;0.0978492125868797;0.142480701208115;-0.448550373315811;0.183850944042206;0.0263157852468733;0.0275247825253458;0.026539752024359;0.0275247825253458;0.0264271780814859;0.0272904481217912;0.0264271780814859;0.0264271780814859
"761";"PT.22";"PT";"Europe";"High";72.7;-0.0266690365970135;0.202911123633385;0.237776815891266;0.372637689113617;0.237776815891266;0.372637689113617;0.021629523485899;0.322624683380127;0.0268658112243307;0.0354248359441273;0.0277192942465781;0.0354248359441273;0.0272904481217912;0.0335397334910847;0.0278659366981604;0.0278659366981604
"762";"PT.23";"PT";"Europe";"High";26.6;-0.0532581694424152;0.31338232755661;0.115010939538479;-0.0126788141205907;0.115010939538479;-0.0126788141205907;0.319505989551544;0.283011138439178;0.0284460332494133;0.0362380250732935;0.0321173325046833;0.0362380250732935;0.030286385345072;0.0314056756743468;0.0308459125278019;0.0308459125278019
"763";"PY.22";"PY";"South America";NA;10.1;0.398637384176254;NA;NA;NA;NA;NA;0.179686665534973;NA;0.0347910831298035;NA;NA;NA;0.0309145385043737;NA;NA;NA
"764";"RO.02";"RO";"Europe";"High";27;0.108633518218994;NA;NA;NA;NA;NA;0.507277846336365;NA;0.0288874342595522;NA;NA;NA;0.0320175415965489;NA;NA;NA
"765";"RO.03";"RO";"Europe";"High";51.5;0.140591904520988;NA;NA;NA;NA;NA;-0.0274204239249229;NA;0.0272904481217912;NA;NA;NA;0.0320175415965489;NA;NA;NA
"766";"RO.09";"RO";"Europe";"High";157.2;0.170006617903709;0.651496887207031;-0.0536973252892494;-0.153960064053535;-0.0536973252892494;-0.153960064053535;-0.385225594043732;-0.0704920291900635;0.0277192942465781;0.0326533764003888;0.0312959790095804;0.0326533764003888;0.0264271780814859;0.0274135019432682;0.0278381115872468;0.0278381115872468
"767";"RO.10";"RO";"Europe";"High";1939.8;-0.568421006202698;-0.315789461135864;0.442105233669281;0.378947347402573;0.442105233669281;0.378947347402573;-0.515789449214935;-0.663157820701599;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"768";"RO.13";"RO";"Europe";"High";1230.9;-0.410526275634766;-0.115789465606213;0.189473673701286;0.0842105224728584;0.189473673701286;0.0842105224728584;-0.294736832380295;-0.673684179782867;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"769";"RO.14";"RO";"Europe";"High";122.6;-0.108147613704205;0.170996382832527;-0.0473779402673244;0.107360064983368;-0.0473779402673244;0.107360064983368;-0.395987123250961;0.0802044197916985;0.0272904481217912;0.0359353437465044;0.0287416050417601;0.0359353437465044;0.0278483553418171;0.0327662589638875;0.0288939705088197;0.0288939705088197
"770";"RO.16";"RO";"Europe";"High";52.8;0.227267757058144;NA;NA;NA;NA;NA;-0.186572372913361;NA;0.0297176656585852;NA;NA;NA;0.0336582220107082;NA;NA;NA
"771";"RO.17";"RO";"Europe";"High";309.3;-0.0320896916091442;0.36368316411972;0.278019189834595;0.707743287086487;0.278019189834595;0.707743287086487;-0.246783807873726;0.0569987930357456;0.0269260093453922;0.0294221371050571;0.0269260093453922;0.0294221371050571;0.0277192942465781;0.0287416050417601;0.0283702009020167;0.0283702009020167
"772";"RO.18";"RO";"Europe";"High";120.3;-0.316409587860107;0.385839551687241;0.202596560120583;0.377049177885056;0.202596560120583;0.377049177885056;-0.316409587860107;0.0569987930357456;0.0270443840755703;0.0320956651015522;0.0293233045963022;0.0320956651015522;0.0270443840755703;0.0287416050417601;0.0277981993766843;0.0277981993766843
"773";"RO.21";"RO";"Europe";"High";54.1;-0.0613864473998547;NA;NA;NA;NA;NA;0.0411306358873844;NA;0.0284335071332519;NA;NA;NA;0.0320175415965489;NA;NA;NA
"774";"RO.23";"RO";"Europe";"High";688.6;-0.115789465606213;-0.0526315756142139;-0.0210526306182146;0.147368416190147;-0.0210526306182146;0.147368416190147;-0.315789461135864;-0.46315786242485;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"775";"RO.27";"RO";"Europe";"High";121.7;-0.143240600824356;0.170006617903709;0.197531670331955;0.188568353652954;0.197531670331955;0.188568353652954;-0.0467684306204319;0.211448013782501;0.0266347675802394;0.0345997995453134;0.0277192942465781;0.0345997995453134;0.0293233045963022;0.0327662589638875;0.0296878546865564;0.0296878546865564
"776";"RO.30";"RO";"Europe";"High";52.1;-0.0364565551280975;NA;NA;NA;NA;NA;-0.143329307436943;NA;0.0327662589638875;NA;NA;NA;0.0312959790095804;NA;NA;NA
"777";"RO.33";"RO";"Europe";"High";88.6;0;0.467684298753738;0.435966342687607;0.10321506857872;0.435966342687607;0.10321506857872;0.393366038799286;0.571530997753143;0.0275379415683872;0.0361150582214924;0.0293233045963022;0.0361150582214924;0.0306042885274653;0.0322585718258611;0.0320754019214167;0.0320754019214167
"778";"RO.36";"RO";"Europe";"High";755.7;-0.336842089891434;-0.315789461135864;0.273684173822403;0.136842086911201;0.273684173822403;0.136842086911201;-0.231578931212425;-0.368421018123627;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"779";"RO.43";"RO";"Europe";"High";196.2;0.599999964237213;-0.490766882896423;0.532983362674713;-0.269130229949951;0.532983362674713;-0.269130229949951;-0.0263853147625923;-0.642105221748352;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0264271780814859
"780";"RS.SE";"RS";"Europe";"Upper-middle";3037.7;0.0526315756142139;0.126315772533417;0;0.315789461135864;0;0.315789461135864;-0.421052604913712;-0.663157820701599;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"781";"RS.VO";"RS";"Europe";"Upper-middle";935.5;-0.199999988079071;-0.263157874345779;0.347368389368057;0.24210524559021;0.347368389368057;0.24210524559021;-0.347368389368057;-0.515789449214935;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"782";"RU.04";"RU";"Europe";"Upper-middle";108.8;-0.150572448968887;0.0962690711021423;0.0799616277217865;-0.140352472662926;0.0799616277217865;-0.140352472662926;-0.131122007966042;-0.0550822652876377;0.0271640630671236;0.034359344972777;0.0269260093453922;0.034359344972777;0.0306042885274653;0.0335397334910847;0.0316253563728478;0.0316253563728478
"783";"RU.06";"RU";"Europe";"Upper-middle";46.1;-0.17697486281395;-0.0324442833662033;0.322117745876312;0.125501245260239;0.322117745876312;0.125501245260239;-0.217009723186493;-0.182282775640488;0.0270443840755703;0.0340395587950051;0.0272904481217912;0.0340395587950051;0.029480563907354;0.0327662589638875;0.0303186905738871;0.0303186905738871
"784";"RU.07";"RU";"Europe";"Upper-middle";52.9;-0.0989967808127403;NA;NA;NA;NA;NA;0.0732841640710831;NA;0.0278483553418171;NA;NA;NA;0.0330469003901181;NA;NA;NA
"785";"RU.08";"RU";"Europe";"Upper-middle";542.8;-0.284210503101349;-0.610526263713837;0.174143075942993;0.178947359323502;0.174143075942993;0.178947359323502;-0.221052616834641;-0.290238469839096;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0263157852468733
"786";"RU.13";"RU";"Europe";"Upper-middle";421.3;-0.389473646879196;-0.547368347644806;0.0641793832182884;0.0477468706667423;0.0641793832182884;0.0477468706667423;-0.175071850419044;-0.288807213306427;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0269260093453922;0.0266347675802394;0.0269260093453922;0.0266347675802394;0.0266347675802394
"787";"RU.17";"RU";"Europe";"Upper-middle";215.9;-0.284210503101349;-0.526315748691559;0.351808309555054;-0.102597832679749;0.351808309555054;-0.102597832679749;0.0569987930357456;-0.0521197505295277;0.0263157852468733;0.0312959790095804;0.0263157852468733;0.0312959790095804;0.0287416050417601;0.0312959790095804;0.0287416050417601;0.0287416050417601
"788";"RU.20";"RU";"Europe";"Upper-middle";960.6;-0.705263078212738;-0.305263131856918;0.473684161901474;0.442105233669281;0.473684161901474;0.442105233669281;-0.48421049118042;-0.578947305679321;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"789";"RU.21";"RU";"Europe";"Upper-middle";132.8;-0.0369394421577454;0.00527706323191524;-0.313020080327988;-0.109971478581429;-0.313020080327988;-0.109971478581429;-0.159038454294205;-0.243512317538261;0.0264271780814859;0.0307383664007808;0.0264271780814859;0.0307383664007808;0.0277192942465781;0.0306042885274653;0.0278381115872468;0.0278381115872468
"790";"RU.22";"RU";"Europe";"Upper-middle";69.2;-0.285718262195587;NA;NA;NA;NA;NA;-0.301624655723572;NA;0.026539752024359;NA;NA;NA;0.0320175415965489;NA;NA;NA
"791";"RU.23";"RU";"Europe";"Upper-middle";76.2;0.19629268348217;0.184159353375435;-0.0138157922774553;0.264289259910583;-0.0138157922774553;0.264289259910583;0.421791076660156;0.156359255313873;0.0266347675802394;0.0336322623049949;0.0282051261834571;0.0336322623049949;0.0287416050417601;0.0312959790095804;0.0290973375484324;0.0290973375484324
"792";"RU.25";"RU";"Europe";"Upper-middle";179.8;-0.315789461135864;-0.455032795667648;0.229204714298248;-0.270369023084641;0.229204714298248;-0.270369023084641;-0.0973328500986099;-0.21659542620182;0.0263157852468733;0.0289913770350376;0.026539752024359;0.0289913770350376;0.0272904481217912;0.0287416050417601;0.0272904481217912;0.0272904481217912
"793";"RU.28";"RU";"Europe";"Upper-middle";64.7;-0.112620368599892;NA;NA;NA;NA;NA;0.18098458647728;NA;0.0270443840755703;NA;NA;NA;0.0335397334910847;NA;NA;NA
"794";"RU.29";"RU";"Europe";"Upper-middle";187.5;-0.284210503101349;NA;NA;NA;NA;NA;-0.0912095606327057;NA;0.0263157852468733;NA;NA;NA;0.0312959790095804;NA;NA;NA
"795";"RU.30";"RU";"Europe";"Upper-middle";74;-0.359793394804001;0.0686018243432045;-0.321665287017822;0.151475176215172;-0.321665287017822;0.151475176215172;-0.0390641056001186;-0.00729131093248725;0.026539752024359;0.0329117818173865;0.0264271780814859;0.0329117818173865;0.0282051261834571;0.0327662589638875;0.0284491913128324;0.0284491913128324
"796";"RU.32";"RU";"Europe";"Upper-middle";59.7;-0.0716574415564537;NA;NA;NA;NA;NA;0;NA;0.028788095603569;NA;NA;NA;0.0339256277818296;NA;NA;NA
"797";"RU.33";"RU";"Europe";"Upper-middle";49.5;-0.107551753520966;NA;NA;NA;NA;NA;0.146568328142166;NA;0.0271640630671236;NA;NA;NA;0.0330469003901181;NA;NA;NA
"798";"RU.38";"RU";"Europe";"Upper-middle";213.1;0.136842086911201;0.136842086911201;0.0421732664108276;0.0603249296545982;0.0421732664108276;0.0603249296545982;-0.268720149993896;-0.379559367895126;0.0263157852468733;0.0299455510612892;0.0263157852468733;0.0299455510612892;0.0277192942465781;0.0299455510612892;0.0277192942465781;0.0277192942465781
"799";"RU.41";"RU";"Europe";"Upper-middle";52.8;0.403658390045166;NA;NA;NA;NA;NA;-0.0959714874625206;NA;0.0299455510612892;NA;NA;NA;0.0320175415965489;NA;NA;NA
"800";"RU.42";"RU";"Europe";"Upper-middle";358.7;-0.515789449214935;-0.368421018123627;0.263157874345779;0.515789449214935;0.263157874345779;0.515789449214935;-0.410526275634766;-0.431578904390335;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"801";"RU.46";"RU";"Europe";"Upper-middle";97.2;-0.334228098392487;NA;NA;NA;NA;NA;-0.260494023561478;NA;0.0266347675802394;NA;NA;NA;0.0320175415965489;NA;NA;NA
"802";"RU.47";"RU";"Europe";"Upper-middle";2842.7;-0.378947347402573;-0.315789461135864;0.294736832380295;0.399999976158142;0.294736832380295;0.399999976158142;-0.0947368368506432;-0.72631573677063;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"803";"RU.48";"RU";"Europe";"Upper-middle";18335.5;-0.526315748691559;-0.642105221748352;0.72631573677063;0.62105256319046;0.72631573677063;0.62105256319046;-0.357894718647003;-0.789473593235016;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"804";"RU.49";"RU";"Europe";"Upper-middle";173.9;-0.568421006202698;-0.410526275634766;0.153117522597313;0.043707337230444;0.153117522597313;0.043707337230444;-0.206048876047134;-0.153117522597313;0.0263157852468733;0.0327662589638875;0.0263157852468733;0.0327662589638875;0.0306042885274653;0.0327662589638875;0.0306042885274653;0.0306042885274653
"805";"RU.51";"RU";"Europe";"Upper-middle";658.5;-0.231578931212425;-0.231578931212425;0.284210503101349;0.24210524559021;0.284210503101349;0.24210524559021;-0.0421052612364292;-0.399999976158142;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"806";"RU.53";"RU";"Europe";"Upper-middle";2924.8;-0.252631545066833;-0.126315772533417;0.347368389368057;0.378947347402573;0.347368389368057;0.378947347402573;-0.599999964237213;-0.694736778736115;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"807";"RU.54";"RU";"Europe";"Upper-middle";176.2;-0.263157874345779;-0.389473646879196;0.128613188862801;0.13199570775032;0.128613188862801;0.13199570775032;-0.175994277000427;-0.116921074688435;0.0263157852468733;0.0293233045963022;0.0263157852468733;0.0293233045963022;0.0278483553418171;0.0293233045963022;0.0278483553418171;0.0278483553418171
"808";"RU.55";"RU";"Europe";"Upper-middle";66.2;-0.0320896916091442;0.151406660676003;-0.136264577507973;-0.18184158205986;-0.136264577507973;-0.18184158205986;-0.0736842080950737;-0.503994703292847;0.0269260093453922;0.0276241975465542;0.0272904481217912;0.0276241975465542;0.0263157852468733;0.0266347675802394;0.0269260093453922;0.0269260093453922
"809";"RU.57";"RU";"Europe";"Upper-middle";80.2;-0.19466570019722;NA;NA;NA;NA;NA;0.137369379401207;NA;0.0272904481217912;NA;NA;NA;0.0315076293078999;NA;NA;NA
"810";"RU.59";"RU";"Europe";"Upper-middle";324.6;-0.515789449214935;-0.210526302456856;0.378516644239426;0.543537497520447;0.378516644239426;0.543537497520447;-0.459104478359222;-0.378516644239426;0.0263157852468733;0.0272904481217912;0.0263157852468733;0.0272904481217912;0.0264271780814859;0.0272904481217912;0.0264271780814859;0.0264271780814859
"811";"RU.61";"RU";"Europe";"Upper-middle";775.4;-0.326315760612488;-0.48421049118042;0.421052604913712;0.126315772533417;0.421052604913712;0.126315772533417;-0.273684173822403;-0.62105256319046;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"812";"RU.64";"RU";"Europe";"Upper-middle";24;-0.239965215325356;NA;NA;NA;NA;NA;0.190538838505745;NA;0.0282051261834571;NA;NA;NA;0.0330469003901181;NA;NA;NA
"813";"RU.65";"RU";"Europe";"Upper-middle";780.3;-0.431578904390335;-0.442105233669281;0.410526275634766;-0.0736842080950737;0.410526275634766;-0.0736842080950737;0.0315789431333542;-0.442105233669281;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"814";"RU.66";"RU";"Europe";"Upper-middle";5260.2;-0.378947347402573;-0.294736832380295;0.452631533145905;0.46315786242485;0.452631533145905;0.46315786242485;-0.494736790657043;-0.799999952316284;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"815";"RU.67";"RU";"Europe";"Upper-middle";423.9;-0.357894718647003;0.0631578862667084;0.105263151228428;0;0.105263151228428;0;-0.0947368368506432;-0.494736790657043;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"816";"RU.68";"RU";"Europe";"Upper-middle";40.3;0.128353491425514;NA;NA;NA;NA;NA;0.102597832679749;NA;0.0282051261834571;NA;NA;NA;0.0330469003901181;NA;NA;NA
"817";"RU.69";"RU";"Europe";"Upper-middle";22.9;0.143609821796417;NA;NA;NA;NA;NA;-0.102295629680157;NA;0.0306042885274653;NA;NA;NA;0.0335397334910847;NA;NA;NA
"818";"RU.70";"RU";"Europe";"Upper-middle";137.3;-0.324442833662033;NA;NA;NA;NA;NA;0.0912095606327057;NA;0.0272904481217912;NA;NA;NA;0.0312959790095804;NA;NA;NA
"819";"RU.71";"RU";"Europe";"Upper-middle";1278.8;-0.536842048168182;-0.505263090133667;0.378947347402573;0.0842105224728584;0.378947347402573;0.0842105224728584;0.126315772533417;-0.347368389368057;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"820";"RU.72";"RU";"Europe";"Upper-middle";80.5;-0.0596471019089222;NA;NA;NA;NA;NA;-0.227235212922096;NA;0.0274135019432682;NA;NA;NA;0.0322585718258611;NA;NA;NA
"821";"RU.73";"RU";"Europe";"Upper-middle";1710.1;-0.48421049118042;-0.126315772533417;0.210526302456856;0.252631545066833;0.210526302456856;0.252631545066833;-0.136842086911201;-0.663157820701599;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"822";"RU.75";"RU";"Europe";"Upper-middle";650.2;-0.473684161901474;-0.442105233669281;0.378947347402573;0.168421044945717;0.378947347402573;0.168421044945717;-0.421052604913712;-0.494736790657043;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"823";"RU.76";"RU";"Europe";"Upper-middle";48.6;-0.108147613704205;0.151997402310371;0.131105661392212;0.295804023742676;0.131105661392212;0.295804023742676;-0.233073607087135;0.00786889437586069;0.0272904481217912;0.0375792435889782;0.0293233045963022;0.0375792435889782;0.0320175415965489;0.0335397334910847;0.0332561800309084;0.0332561800309084
"824";"RU.77";"RU";"Europe";"Upper-middle";135.4;-0.279684334993362;-0.0962690711021423;-0.133366271853447;-0.205382779240608;-0.133366271853447;-0.205382779240608;-0.0301237609237432;-0.0802044197916985;0.0264271780814859;0.0335634503671854;0.0269260093453922;0.0335634503671854;0.0299455510612892;0.0327662589638875;0.0300761473859787;0.0300761473859787
"825";"RU.78";"RU";"Europe";"Upper-middle";93.1;0.0423286333680153;0.16499462723732;0.0304766893386841;-0.0785426869988441;0.0304766893386841;-0.0785426869988441;0.083708792924881;0.0218739323318005;0.026539752024359;0.0347684053067018;0.0278483553418171;0.0347684053067018;0.0282051261834571;0.0327662589638875;0.0284491913128324;0.0284491913128324
"826";"RU.80";"RU";"Europe";"Upper-middle";101.6;-0.287250280380249;-0.241329357028008;0.156018525362015;0.0487135201692581;0.156018525362015;0.0487135201692581;-0.186767309904099;-0.196865394711494;0.0267496683807168;0.0337181033489308;0.0270443840755703;0.0337181033489308;0.0299455510612892;0.0327662589638875;0.0304542437121327;0.0304542437121327
"827";"RU.81";"RU";"Europe";"Upper-middle";114.8;-0.366059333086014;-0.19629268348217;-0.308681696653366;-0.00656702043488622;-0.308681696653366;-0.00656702043488622;0.104239501059055;0.123952284455299;0.0266347675802394;0.0331829749049099;0.0266347675802394;0.0331829749049099;0.0312959790095804;0.0327662589638875;0.031690421472786;0.031690421472786
"828";"RU.83";"RU";"Europe";"Upper-middle";95;-0.118962377309799;NA;NA;NA;NA;NA;-0.34341087937355;NA;0.0272904481217912;NA;NA;NA;0.0299455510612892;NA;NA;NA
"829";"RU.84";"RU";"Europe";"Upper-middle";279.4;-0.252631545066833;-0.157894730567932;0.0811707675457001;-0.0502252764999866;0.0811707675457001;-0.0502252764999866;-0.184159353375435;-0.168585449457169;0.0263157852468733;0.0306042885274653;0.0263157852468733;0.0306042885274653;0.0282051261834571;0.0306042885274653;0.0282051261834571;0.0282051261834571
"830";"RU.85";"RU";"Europe";"Upper-middle";35.6;-0.311346709728241;NA;NA;NA;NA;NA;-0.0550822652876377;NA;0.0264271780814859;NA;NA;NA;0.0335397334910847;NA;NA;NA
"831";"RU.86";"RU";"Europe";"Upper-middle";416.6;-0.0210526306182146;0.231578931212425;-0.0263853147625923;0.184697210788727;-0.0263853147625923;0.184697210788727;-0.448550373315811;-0.0791559442877769;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859
"832";"RU.88";"RU";"Europe";"Upper-middle";174.4;-0.0947368368506432;0.0526315756142139;-0.0850381851196289;0.0683985501527786;-0.0850381851196289;0.0683985501527786;-0.262194454669952;-0.346694141626358;0.0263157852468733;0.0315076293078999;0.0263157852468733;0.0315076293078999;0.0287416050417601;0.0315076293078999;0.0287416050417601;0.0287416050417601
"833";"RU.90";"RU";"Europe";"Upper-middle";170.4;-0.294736832380295;-0.115789465606213;-0.0130299376323819;0.116921074688435;-0.0130299376323819;0.116921074688435;-0.140305295586586;0.0521197505295277;0.0263157852468733;0.0312959790095804;0.0263157852468733;0.0312959790095804;0.0293233045963022;0.0312959790095804;0.0293233045963022;0.0293233045963022
"834";"RU.91";"RU";"Europe";"Upper-middle";571;-0.442105233669281;-0.368421018123627;0.326315760612488;-0.284210503101349;0.326315760612488;-0.284210503101349;-0.0842105224728584;-0.347368389368057;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"835";"RU.92";"RU";"Europe";"Upper-middle";42.1;-0.344838500022888;NA;NA;NA;NA;NA;-0.158376052975655;NA;0.0266347675802394;NA;NA;NA;0.0322585718258611;NA;NA;NA
"836";"RW.12";"RW";"Africa";"Low";48.3;0.58428293466568;0.512371182441711;-0.13126602768898;-0.523287534713745;-0.13126602768898;-0.523287534713745;-0.273064613342285;0.00766965001821518;0.0375188526360518;0.0396907974383143;0.0375188526360518;0.0396907974383143;0.0320443020063853;0.0336274519925675;0.0377423024212995;0.0377423024212995
"837";"RW.15";"RW";"Africa";"Low";65.4;0.553818643093109;0.604494452476501;0.154303342103958;-0.129325821995735;0.154303342103958;-0.129325821995735;-0.242620542645454;0.10882143676281;0.0328695315943667;0.0352634420449132;0.0336582220107082;0.0352634420449132;0.0284693790861518;0.0292153990185546;0.0335167531105447;0.0335167531105447
"838";"SA.05";"SA";"Asia";"High";150.8;-0.126691997051239;0.538995504379272;0.39555349946022;0.836734771728516;0.39555349946022;0.836734771728516;-0.15336400270462;0.330336034297943;0.0306048318989084;0.0378404933361071;0.0354808548629708;0.0378404933361071;0.0306048318989084;0.031669348365524;0.031464444454377;0.031464444454377
"839";"SA.06";"SA";"Asia";"High";454.2;0.0526315756142139;-0.0736842080950737;0.105263151228428;-0.221052616834641;0.105263151228428;-0.221052616834641;0.557894706726074;-0.0842105224728584;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"840";"SA.08";"SA";"Asia";"High";106.2;-0.238734349608421;0.367509871721268;0.368059784173965;0.452844977378845;0.368059784173965;0.452844977378845;-0.106965638697147;0.397531658411026;0.0266347675802394;0.0334716121706757;0.0299455510612892;0.0334716121706757;0.0269260093453922;0.0293233045963022;0.0272542333651643;0.0272542333651643
"841";"SA.10";"SA";"Asia";"High";2162.2;-0.326315760612488;-0.252631545066833;0.378947347402573;0.147368416190147;0.378947347402573;0.147368416190147;-0.0631578862667084;-0.305263131856918;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"842";"SA.11";"SA";"Asia";"High";166.8;-0.585753977298737;-0.452631533145905;0.126315772533417;-0.0686018243432045;0.126315772533417;-0.0686018243432045;0.210526302456856;0.0631578862667084;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0264271780814859;0.0264271780814859
"843";"SA.13";"SA";"Asia";"High";88.4;-0.506048083305359;NA;NA;NA;NA;NA;-0.674199819564819;NA;0.0641975366853727;NA;NA;NA;0.0626262585159233;NA;NA;NA
"844";"SA.14";"SA";"Asia";"High";1698.7;-0.263157874345779;-0.452631533145905;0.0210526306182146;0.421052604913712;0.0210526306182146;0.421052604913712;0.105263151228428;-0.294736832380295;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"845";"SA.16";"SA";"Asia";"High";35;0.260494023561478;NA;NA;NA;NA;NA;0.228804036974907;NA;0.0320175415965489;NA;NA;NA;0.0282051261834571;NA;NA;NA
"846";"SA.17";"SA";"Asia";"High";87.6;-0.0921355783939362;0.420277714729309;0.298463493585587;0.122187130153179;0.298463493585587;0.122187130153179;0.208170220255852;0.596420049667358;0.0297176656585852;0.0408683286000121;0.0344798681817143;0.0408683286000121;0.0295646568293547;0.0328695315943667;0.0314727903824908;0.0314727903824908
