"region_iso";"country";"continent";"income";"number_of_scholars";"internal_continent_in";"internal_continent_in_transformed";"internal_continent_out";"internal_continent_out_transformed";"internal_income_in";"internal_income_in_transformed";"internal_income_out";"internal_income_out_transformed";"international_continent_in";"international_continent_in_transformed";"international_continent_out";"international_continent_out_transformed";"international_income_in";"international_income_in_transformed";"international_income_out";"international_income_out_transformed";"SE_internal_continent_in";"SE_internal_continent_out";"SE_internal_income_in";"SE_internal_income_out";"SE_international_continent_in";"SE_international_continent_out";"SE_international_income_in";"SE_international_income_out"
"888";"TH.27";"TH";"Asia";"Upper-middle";47.5;0.0418577798313386;4.27461686686916;-0.0613520567885686;-5.95079251345486;0.0418577798313386;4.27461686686916;-0.0613520567885686;-5.95079251345486;-0.0244474991154456;-2.41510794949382;0.0533825492914589;5.48330935975341;-0.0244474991154456;-2.41510794949382;0.0533825492914589;5.48330935975341;0.0006612041811636;0.00377807827338473;0.0006612041811636;0.00377807827338473;0.000914257999399077;0.00331172751198171;0.000914257999399077;0.00331172751198171
"889";"TH.29";"TH";"Asia";"Upper-middle";75.9;0.00886617987203112;0.890560086319558;0.0784878906786661;8.16502570324389;0.00886617987203112;0.890560086319558;0.0784878906786661;8.16502570324389;-0.0681403700934669;-6.5870659448992;0.115966329292772;12.2958060704598;-0.0681403700934669;-6.5870659448992;0.115966329292772;12.2958060704598;0.000647357875779325;0.00285824529299733;0.000647357875779325;0.00285824529299733;0.00259752765656216;0.0142335404662442;0.00259752765656216;0.0142335404662442
"890";"TH.36";"TH";"Asia";"Upper-middle";24.3;0.0394318425180468;4.02195977203039;0.0435989193660432;4.45633167427315;0.0394318425180468;4.02195977203039;0.0435989193660432;4.45633167427315;0.000172077229449521;0.0172092035585214;0.0387618066651511;3.95228467450808;0.000172077229449521;0.0172092035585214;0.0387618066651511;3.95228467450808;0.00128747194063819;0.00252128932986271;0.00128747194063819;0.00252128932986271;0.00132938140037513;0.00286857531200587;0.00132938140037513;0.00286857531200587
"891";"TH.38";"TH";"Asia";"Upper-middle";28.5;0.0187321762658649;1.89087241319721;-0.0397022291287264;-3.89244231396468;0.0187321762658649;1.89087241319721;-0.0397022291287264;-3.89244231396468;0.0779551497599962;8.10741711467149;0.00816262661863654;0.819603168446137;0.0779551497599962;8.10741711467149;0.00816262661863654;0.819603168446137;0.00223583150945959;0.00755959309208671;0.00223583150945959;0.00755959309208671;0.000746537936802964;0.00102437382535246;0.000746537936802964;0.00102437382535246
"892";"TH.39";"TH";"Asia";"Upper-middle";448.7;0.00784817657792228;0.787905424064705;0.00834445456322105;0.837936656383764;0.00784817657792228;0.787905424064705;0.00834445456322105;0.837936656383764;-0.019934311716632;-1.97369370102348;-0.00784871837243251;-0.781799760780533;-0.019934311716632;-1.97369370102348;-0.00784871837243251;-0.781799760780533;0.000166847648059436;0.000327042766710475;0.000166847648059436;0.000327042766710475;0.000139152427331944;0.000126381909033959;0.000139152427331944;0.000126381909033959
"893";"TH.40";"TH";"Asia";"Upper-middle";5551.6;0.0263300724697829;2.66797712801081;0.0330556395988827;3.36080471785782;0.0263300724697829;2.66797712801081;0.0330556395988827;3.36080471785782;-0.0409899135287429;-4.0161188714445;-0.024044308829805;-2.37575473611021;-0.0409899135287429;-4.0161188714445;-0.024044308829805;-2.37575473611021;6.0720409425234e-05;7.38490956275787e-05;6.0720409425234e-05;7.38490956275787e-05;2.97986144484477e-05;2.88371677039256e-05;2.97986144484477e-05;2.88371677039256e-05
"894";"TH.41";"TH";"Asia";"Upper-middle";48.3;-0.269234371305807;-23.6035816618931;NA;NA;-0.269234371305807;-23.6035816618931;NA;NA;-0.0497046596675941;-4.84895975948483;NA;NA;-0.0497046596675941;-4.84895975948483;NA;NA;0.00432119946066508;NA;0.00432119946066508;NA;0.0194435429383999;NA;0.0194435429383999;NA
"895";"TH.46";"TH";"Asia";"Upper-middle";84.3;0.00790673014049188;0.793807087771237;0.00816121948343345;0.81946130173316;0.00790673014049188;0.793807087771237;0.00816121948343345;0.81946130173316;-0.0947622444590512;-9.04108313733938;-0.0663288278279179;-6.41769109818225;-0.0947622444590512;-9.04108313733938;-0.0663288278279179;-6.41769109818225;0.000456042670473192;0.00099379869656775;0.000456042670473192;0.00099379869656775;0.000584513334688976;0.000600039878251727;0.000584513334688976;0.000600039878251727
"896";"TH.64";"TH";"Asia";"Upper-middle";50.7;-0.0373137873430097;-3.66262065869624;-0.0200316718966641;-1.98323709527181;-0.0373137873430097;-3.66262065869624;-0.0200316718966641;-1.98323709527181;-0.140982916576792;-13.1495851405136;0.00866854120364088;0.870622180686409;-0.140982916576792;-13.1495851405136;0.00866854120364088;0.870622180686409;0.00120832773733199;0.00129707439108679;0.00120832773733199;0.00129707439108679;0.00111260601720922;0.00575567753534642;0.00111260601720922;0.00575567753534642
"897";"TH.68";"TH";"Asia";"Upper-middle";587.5;0.0153849805120698;1.55039385977487;0.0217381498455036;2.19761448198128;0.0153849805120698;1.55039385977487;0.0217381498455036;2.19761448198128;-0.0446468825669644;-4.36648791805291;-0.0172426436161458;-1.70948399645151;-0.0446468825669644;-4.36648791805291;-0.0172426436161458;-1.70948399645151;0.000184264755436476;0.000218969714129094;0.000184264755436476;0.000218969714129094;0.000207572238643646;0.000380265074260362;0.000207572238643646;0.000380265074260362
"898";"TH.75";"TH";"Asia";"Upper-middle";61.7;-0.019585701996549;-1.93951482062501;0.090736759535142;9.49807240816767;-0.019585701996549;-1.93951482062501;0.090736759535142;9.49807240816767;-0.0517106264491459;-5.03963827411493;0.0375611329596595;3.82754679940234;-0.0517106264491459;-5.03963827411493;0.0375611329596595;3.82754679940234;0.000924249788891911;0.00299217857128285;0.000924249788891911;0.00299217857128285;0.00113059838011872;0.00239173591653801;0.00113059838011872;0.00239173591653801
"899";"TN.03";"TN";"Africa";"Lower-middle";10.7;-0.105571714824218;-10.0190059178876;NA;NA;-0.105571714824218;-10.0190059178876;NA;NA;-0.0671819672315757;-6.49749580628066;NA;NA;-0.0671819672315757;-6.49749580628066;NA;NA;0.0026581459434133;NA;0.0026581459434133;NA;0.0091858479252011;NA;0.0091858479252011;NA
"900";"TN.06";"TN";"Africa";"Lower-middle";22.1;-0.0120656725804642;-1.19931742264622;NA;NA;-0.0120656725804642;-1.19931742264622;NA;NA;-0.219811258954646;-19.7329719505642;NA;NA;-0.219811258954646;-19.7329719505642;NA;NA;0.0056347852826497;NA;0.0056347852826497;NA;0.0141485943466437;NA;0.0141485943466437;NA
"901";"TN.16";"TN";"Africa";"Lower-middle";249.4;0.0379753843421289;3.87056641405461;0.0345301472615207;3.51332343380493;0.0379753843421289;3.87056641405461;0.0345301472615207;3.51332343380493;-0.0377286707822457;-3.70258115191773;0.00985427188308272;0.990298509986398;-0.0377286707822457;-3.70258115191773;0.00985427188308272;0.990298509986398;0.000910378519647784;0.00160536150233735;0.000910378519647784;0.00160536150233735;0.000389021727612923;0.00038514330995104;0.000389021727612923;0.00038514330995104
"902";"TN.19";"TN";"Africa";"Lower-middle";75.3;0.0153793248810428;1.54981952984066;0.0459219697656401;4.69927106828452;0.0153793248810428;1.54981952984066;0.0459219697656401;4.69927106828452;-0.0182404618920851;-1.80751115489292;0.025859398385791;2.61966534236542;-0.0182404618920851;-1.80751115489292;0.025859398385791;2.61966534236542;0.000715987492819089;0.00133907859694591;0.000715987492819089;0.00133907859694591;0.00129266843045005;0.00278659974338425;0.00129266843045005;0.00278659974338425
"903";"TN.23";"TN";"Africa";"Lower-middle";265.9;0.00859386433770022;0.863089760008751;0.0388450828813443;3.96094178790121;0.00859386433770022;0.863089760008751;0.0388450828813443;3.96094178790121;0.0163403141552451;1.64745472287882;0.00978474525790266;0.983277239440539;0.0163403141552451;1.64745472287882;0.00978474525790266;0.983277239440539;0.000455405889502344;0.000423749142179228;0.000455405889502344;0.000423749142179228;0.000262562261325823;0.000318460261956234;0.000262562261325823;0.000318460261956234
"904";"TN.27";"TN";"Africa";"Lower-middle";42.6;-0.224317614438332;-20.0938699345327;0.0880020622696686;9.19903740045021;-0.224317614438332;-20.0938699345327;0.0880020622696686;9.19903740045021;0.0444258002111639;4.5427403339956;0.0446590566818998;4.56712844887919;0.0444258002111639;4.5427403339956;0.0446590566818998;4.56712844887919;0.00136453426474568;0.00354237539223207;0.00136453426474568;0.00354237539223207;0.00627023748458202;0.00229940257802591;0.00627023748458202;0.00229940257802591
"905";"TN.28";"TN";"Africa";"Lower-middle";24.1;0.287610741449831;33.3238228722728;NA;NA;0.287610741449831;33.3238228722728;NA;NA;-0.0289945939948384;-2.85782840367794;NA;NA;-0.0289945939948384;-2.85782840367794;NA;NA;0.0110592143608036;NA;0.0110592143608036;NA;0.00911073909701489;NA;0.00911073909701489;NA
"906";"TN.29";"TN";"Africa";"Lower-middle";83.3;-0.0186798477152422;-1.85064606530394;0.0323442179758248;3.28729775672596;-0.0186798477152422;-1.85064606530394;0.0323442179758248;3.28729775672596;-0.0905928852974796;-8.66105104938321;0.0477042177231903;4.88603751292302;-0.0905928852974796;-8.66105104938321;0.0477042177231903;4.88603751292302;0.00102555060598412;0.00347412355867759;0.00102555060598412;0.00347412355867759;0.000687730794850846;0.00120970054194761;0.000687730794850846;0.00120970054194761
"907";"TN.30";"TN";"Africa";"Lower-middle";25.9;-0.0927587162253163;-8.85866169706395;0.0387011110866631;3.9459754219284;-0.0927587162253163;-8.85866169706395;0.0387011110866631;3.9459754219284;-0.185048488323364;-16.8936014024143;0.101794721298953;10.7156172817907;-0.185048488323364;-16.8936014024143;0.101794721298953;10.7156172817907;0.00381641355523358;0.00654372550121118;0.00381641355523358;0.00654372550121118;0.00281690051718411;0.00747733134307028;0.00281690051718411;0.00747733134307028
"908";"TN.32";"TN";"Africa";"Lower-middle";682.8;-0.0356633891005059;-3.50349434236674;0.00772923890562181;0.775918658050689;-0.0356633891005059;-3.50349434236674;0.00772923890562181;0.775918658050689;-0.0568230189075497;-5.52387405488526;-0.0134210494096731;-1.33313886879156;-0.0568230189075497;-5.52387405488526;-0.0134210494096731;-1.33313886879156;0.000719829261375615;0.000345722419814429;0.000719829261375615;0.000345722419814429;0.000113222164717444;0.00017068740809683;0.000113222164717444;0.00017068740809683
"909";"TN.36";"TN";"Africa";"Lower-middle";1279;0.0562245651086465;5.7835209944415;0.0452877628608912;4.63289111918679;0.0562245651086465;5.7835209944415;0.0452877628608912;4.63289111918679;-0.031171218235117;-3.06904046109764;-0.0310134354840956;-3.05374522101165;-0.031171218235117;-3.06904046109764;-0.0310134354840956;-3.05374522101165;0.000286854898870691;0.000256832778475071;0.000286854898870691;0.000256832778475071;5.06929706148483e-05;6.81308152829638e-05;5.06929706148483e-05;6.81308152829638e-05
"910";"TN.38";"TN";"Africa";"Lower-middle";123.2;0.0525435119537511;5.39484204357628;0.10153432695383;10.6867913143561;0.0525435119537511;5.39484204357628;0.10153432695383;10.6867913143561;0.00147726084050067;0.147835252779882;0.0285258543214497;2.89366129485751;0.00147726084050067;0.147835252779882;0.0285258543214497;2.89366129485751;0.000598183800141797;0.00120633955599497;0.000598183800141797;0.00120633955599497;0.00165541613531747;0.00100273408163323;0.00165541613531747;0.00100273408163323
"911";"TN.39";"TN";"Africa";"Lower-middle";64.3;-0.00460322646706699;-0.459264785824887;0.109948958083352;11.6221094940725;-0.00460322646706699;-0.459264785824887;0.109948958083352;11.6221094940725;-0.136437695387099;-12.7539323108985;0.0200035987248793;2.02050114573062;-0.136437695387099;-12.7539323108985;0.0200035987248793;2.02050114573062;0.000576297873442731;0.00172587359523164;0.000576297873442731;0.00172587359523164;0.000707898674478701;0.00174507480076949;0.000707898674478701;0.00174507480076949
"912";"TR.03";"TR";"Asia";NA;242.2;-0.116377401605731;-10.986078007357;0.0316549157362231;3.21612612326103;NA;NA;NA;NA;-0.239080876906111;-21.2648798731624;-0.124163850870516;-11.6764889815724;NA;NA;NA;NA;0.000453346267001217;0.000821498817716792;NA;NA;0.0041508531762377;0.00893259337746487;NA;NA
"913";"TR.07";"TR";"Asia";NA;620.4;0.0177627221898337;1.79214175677711;0.0340036773599256;3.45884112750856;NA;NA;NA;NA;-0.0614332464016966;-5.95842802225949;-0.0398965256791746;-3.91111386692717;NA;NA;NA;NA;0.000136520677420014;9.34753609165159e-05;NA;NA;0.000374597731958697;0.000529812343481262;NA;NA
"914";"TR.09";"TR";"Asia";NA;302.4;-0.0533564844680452;-5.19580100084926;-0.0289032522546309;-2.84895486342066;NA;NA;NA;NA;-0.120460990235981;-11.3488330718124;-0.109910241274164;-10.4085452164118;NA;NA;NA;NA;0.000307216756274219;0.000196125630644524;NA;NA;0.00101344643947946;0.00279939840907948;NA;NA
"915";"TR.10";"TR";"Asia";NA;140.4;0.00640990557756903;0.643049298660192;-0.0162354120349326;-1.61043280923111;NA;NA;NA;NA;-0.111455365952308;-10.5468682934293;0.0383970924219063;3.91437870851248;NA;NA;NA;NA;0.000285996479889747;0.00100700911719054;NA;NA;0.00175162273485576;0.00735246475230946;NA;NA
"916";"TR.11";"TR";"Asia";NA;43;-0.172548852828418;-15.8482822686699;NA;NA;NA;NA;NA;NA;-0.188945125074385;-17.2168067335924;NA;NA;NA;NA;NA;NA;0.00213284040505123;NA;NA;NA;0.0246911203880537;NA;NA;NA
"917";"TR.14";"TR";"Asia";NA;229.6;-0.0739653957056545;-7.12961695740401;-0.0524094960899343;-5.10598000319303;NA;NA;NA;NA;-0.172806695306255;-15.8699773590058;-0.00485253335799666;-0.4840778838753;NA;NA;NA;NA;0.000200067093471432;0.00137161972692275;NA;NA;0.00134423324765588;0.00290327597169744;NA;NA
"918";"TR.15";"TR";"Asia";NA;82.9;-0.21177346105462;-19.0852019664505;NA;NA;NA;NA;NA;NA;0.0293344499639571;2.97689430741281;NA;NA;NA;NA;NA;NA;0.00464103344324679;NA;NA;NA;0.0126974976649063;NA;NA;NA
"919";"TR.16";"TR";"Asia";NA;687.3;0.0250868213352578;2.54041436167487;0.0171479771666287;1.72958477449758;NA;NA;NA;NA;-0.0503818855360304;-4.91337669047631;-0.0239117007605357;-2.36280811503766;NA;NA;NA;NA;0.000154890312641134;0.00017578870400103;NA;NA;0.000479307185392274;0.000783346781618887;NA;NA
"920";"TR.17";"TR";"Asia";NA;244.9;-0.110432592532103;-10.4553312050947;-0.00653923238517601;-0.651789813362214;NA;NA;NA;NA;-0.193959702204239;-17.6308903464637;-0.00769264305098926;-0.76631303976914;NA;NA;NA;NA;0.000584026153313808;0.000496171077704107;NA;NA;0.00108882061716763;0.00216737788962017;NA;NA
"921";"TR.19";"TR";"Asia";NA;69.4;-0.169055699542074;-15.5538134063167;NA;NA;NA;NA;NA;NA;-0.156135190701752;-14.4556465458346;NA;NA;NA;NA;NA;NA;0.000639371119606383;NA;NA;NA;0.0130713734097297;NA;NA;NA
"922";"TR.20";"TR";"Asia";NA;382.4;-0.0336455689940611;-3.30858517336167;0.00342583803086365;0.343171292086208;NA;NA;NA;NA;-0.113848568216591;-10.760691767311;-0.00483771623461649;-0.482603333254739;NA;NA;NA;NA;0.00011110594375214;0.00026403374289553;NA;NA;0.000741845392839867;0.00166472819352082;NA;NA
"923";"TR.21";"TR";"Asia";NA;466;0.0148305530337052;1.4941071358753;0.0108184274922376;1.08771582794525;NA;NA;NA;NA;-0.110964665748614;-10.5029628521563;-0.0155987262482203;-1.54776962397708;NA;NA;NA;NA;0.000321722602379636;9.06779439000799e-05;NA;NA;0.00108752019212327;0.00110991004717787;NA;NA
"924";"TR.22";"TR";"Asia";NA;315.9;0.0340806087227842;3.46680066332132;0.0439049712424933;4.4883056231831;NA;NA;NA;NA;-0.0693990900378636;-6.70457269849722;-0.0858460200113987;-8.2264466752022;NA;NA;NA;NA;0.000445450353039745;0.000540269010302262;NA;NA;0.0014396214242145;0.00299998332630884;NA;NA
"925";"TR.23";"TR";"Asia";NA;599.1;0.0599108033551617;6.17418385119233;0.0635632088584548;6.56268407288716;NA;NA;NA;NA;-0.0885971530144658;-8.47858094008608;0.0113233599358383;1.13877118398436;NA;NA;NA;NA;0.000158796705573196;0.000138224915764664;NA;NA;0.000744341988902042;0.00158813723154225;NA;NA
"926";"TR.25";"TR";"Asia";NA;806.9;0.0419567381022713;4.2849362132404;0.0428257611137372;4.375601612012;NA;NA;NA;NA;-0.0592871649978698;-5.75639043644165;0.0145343165692833;1.46404533333859;NA;NA;NA;NA;0.000234962321296461;0.000203679645321413;NA;NA;0.00197760019601473;0.00273935318538315;NA;NA
"927";"TR.26";"TR";"Asia";NA;439.4;0.0506695529133396;5.19752136969094;0.0296161288942868;3.00590481448249;NA;NA;NA;NA;0.0124094614647976;1.24867783208966;0.010236555856596;1.02891286294098;NA;NA;NA;NA;0.000266269945140001;0.000169090418828864;NA;NA;0.000542075359730905;0.001516283128857;NA;NA
"928";"TR.31";"TR";"Asia";NA;236.3;-0.0991216478841128;-9.43674669590205;0.0679837568699024;7.03479225370183;NA;NA;NA;NA;-0.249678491106057;-22.0948785294386;-0.0667007932221124;-6.45249400546272;NA;NA;NA;NA;0.000125790334198877;0.000497570657791921;NA;NA;0.000950294836536494;0.00249340286904541;NA;NA
"929";"TR.32";"TR";"Asia";NA;359.7;-0.0581202402282639;-5.64635104270461;-0.00421776542078446;-0.420888314039181;NA;NA;NA;NA;-0.0532026193431086;-5.18121281864828;-0.00433737897950997;-0.432798613631802;NA;NA;NA;NA;0.000758005965281166;0.000185652525699561;NA;NA;0.00135781671506146;0.00135000367622922;NA;NA
"930";"TR.33";"TR";"Asia";NA;506.2;-0.0394985763920059;-3.87286775368367;0.0171061031575446;1.72532503812737;NA;NA;NA;NA;-0.124332477083309;-11.691381385076;-0.00716971141177774;-0.714407034718711;NA;NA;NA;NA;0.000299245564974058;0.000341376659613518;NA;NA;0.000529374962144862;0.000946040830601403;NA;NA
"931";"TR.34";"TR";"Asia";NA;5876.4;0.0273837255980072;2.77621057352118;0.0170652806810668;1.72117244319898;NA;NA;NA;NA;-0.0290882078832369;-2.8669218344462;-0.00396654579541817;-0.395868944360367;NA;NA;NA;NA;4.14187149004032e-05;6.22945822006917e-05;NA;NA;3.21093175659771e-05;5.27311777160424e-05;NA;NA
"932";"TR.35";"TR";"Asia";NA;2625.8;0.0300224996531383;3.04777190839334;0.00790787118248863;0.793922097803756;NA;NA;NA;NA;-0.0272498824511391;-2.6881953982129;0.0252012370309721;2.55214726572428;NA;NA;NA;NA;0.00014800696912417;6.08359133720683e-05;NA;NA;6.4807393437002e-05;0.000169942483887469;NA;NA
"933";"TR.37";"TR";"Asia";NA;56.5;-0.188122334328757;-17.1486654591185;NA;NA;NA;NA;NA;NA;0.114617053969427;12.1443902841774;NA;NA;NA;NA;NA;NA;0.0019441862735336;NA;NA;NA;0.0113909369406465;NA;NA;NA
"934";"TR.38";"TR";"Asia";NA;695.8;-0.00773954361237504;-0.770967046257343;0.00376085197023378;0.376793284793298;NA;NA;NA;NA;0.00691909058369282;0.694308279378353;0.00472149776969231;0.473266160337693;NA;NA;NA;NA;0.000129011600689752;8.84507258434697e-05;NA;NA;0.000666658056294974;0.00077280827281341;NA;NA
"935";"TR.39";"TR";"Asia";NA;28.7;-0.138045251777396;-12.8940726126419;NA;NA;NA;NA;NA;NA;0.0967776942141535;10.1615450909636;NA;NA;NA;NA;NA;NA;0.013333267610297;NA;NA;NA;0.0156801436691554;NA;NA;NA
"936";"TR.40";"TR";"Asia";NA;88.2;-0.131425118603358;-12.3155067947324;NA;NA;NA;NA;NA;NA;-0.232715967247537;-20.7621396959461;NA;NA;NA;NA;NA;NA;0.00170278197654015;NA;NA;NA;0.0158297065774318;NA;NA;NA
"937";"TR.41";"TR";"Asia";NA;630.1;-0.0363997292698446;-3.57452244205253;0.0226676445114622;2.29265078053997;NA;NA;NA;NA;-0.104922829797186;-9.96059965068346;-0.0385488295909001;-3.78152794935562;NA;NA;NA;NA;0.000122031176457467;0.000140358760110652;NA;NA;0.000479081783109613;0.000546382315361374;NA;NA
"938";"TR.43";"TR";"Asia";NA;133.6;-0.0587883060509323;-5.70936443992487;0.00152773930586224;0.152890689407004;NA;NA;NA;NA;-0.249008834370077;-22.0426913682867;-0.0322925251595971;-3.17766890293129;NA;NA;NA;NA;0.000439461037916794;0.000478735835830841;NA;NA;0.00234079443917114;0.00685166061902778;NA;NA
"939";"TR.44";"TR";"Asia";NA;424.9;0.0141499122199149;1.42504960855125;-0.00539548880266099;-0.538095929595972;NA;NA;NA;NA;-0.128963459330863;-12.0993915570742;-0.118024704860097;-11.1325902225835;NA;NA;NA;NA;0.000363256871485884;0.000134729676020219;NA;NA;0.0010786851440942;0.00150517643981203;NA;NA
"940";"TR.45";"TR";"Asia";NA;327.5;-0.0529629401408822;-5.15848400367728;-0.0166921166868489;-1.65535752282348;NA;NA;NA;NA;-0.0919060064242868;-8.78091144012214;-0.0155993737152969;-1.54783336853423;NA;NA;NA;NA;0.000253731624090832;0.000210810791122643;NA;NA;0.000623636856343227;0.00159407924909859;NA;NA
"941";"TR.46";"TR";"Asia";NA;205.7;-0.0331612676927927;-3.26174605413195;0.0184950032966275;1.86670951795487;NA;NA;NA;NA;-0.145507336286055;-13.5416452781534;-0.124798937724613;-11.7325642741027;NA;NA;NA;NA;0.000223888804675958;0.000402600238948165;NA;NA;0.00113146539171247;0.0014639526560811;NA;NA
"942";"TR.48";"TR";"Asia";NA;151.2;-0.0647533765017991;-6.27014052666879;-0.0465631583165318;-4.54957262168701;NA;NA;NA;NA;-0.200755926908319;-18.1887913666058;-0.194423212979436;-17.6690604695164;NA;NA;NA;NA;0.000613999233356752;0.00127216977336154;NA;NA;0.00167397226578747;0.00508385661897069;NA;NA
"943";"TR.52";"TR";"Asia";NA;82.9;-0.171081223463698;-15.7246880635779;NA;NA;NA;NA;NA;NA;0.172961671826343;18.8820538890741;NA;NA;NA;NA;NA;NA;0.00138261542035343;NA;NA;NA;0.0133699050807519;NA;NA;NA
"944";"TR.53";"TR";"Asia";NA;184;-0.258669117872708;-22.7921552257136;NA;NA;NA;NA;NA;NA;-0.04377350344168;-4.28292712010621;NA;NA;NA;NA;NA;NA;0.000463124089503293;NA;NA;NA;0.0266663501806314;NA;NA;NA
"945";"TR.54";"TR";"Asia";NA;806.4;-0.0431967054831981;-4.22770178247732;-0.000195140269663975;-0.019512123103993;NA;NA;NA;NA;-0.0919156496700721;-8.78179108397212;-0.0401719094916407;-3.93757154755044;NA;NA;NA;NA;8.81949169272547e-05;0.000120474485931748;NA;NA;0.000513890859687135;0.0006778190130962;NA;NA
"946";"TR.55";"TR";"Asia";NA;685.7;-0.00930252656845246;-0.925939192551761;0.0241755887745731;2.44701875634326;NA;NA;NA;NA;-0.0439905359179322;-4.30369857933079;0.0110214466970757;1.10824065902848;NA;NA;NA;NA;0.000109783984541117;5.5018711786104e-05;NA;NA;0.000379475535178716;0.000920324221831537;NA;NA
"947";"TR.58";"TR";"Asia";NA;340;0.00465355876212832;0.466440338220475;-0.00372521746561544;-0.371828745097358;NA;NA;NA;NA;-0.135015874699036;-12.6297958179016;0.0096169259999257;0.966331722717917;NA;NA;NA;NA;0.000183361378005804;0.000175193884484728;NA;NA;0.00175672451928243;0.00484876646305684;NA;NA
"948";"TR.59";"TR";"Asia";NA;166.5;-0.238748295707818;-21.2386896976243;0.0331233180336472;3.36780025205787;NA;NA;NA;NA;-0.0977595943218831;-9.31331064996216;0.00302992033809657;0.303451518622677;NA;NA;NA;NA;0.00073664017716906;0.00346981148493289;NA;NA;0.00407957368293201;0.0101197816676332;NA;NA
"949";"TR.60";"TR";"Asia";NA;222.9;-0.051308675995282;-5.00146124149634;0.0371932318798189;3.78935555854778;NA;NA;NA;NA;-0.202546359973256;-18.3351378087764;-0.060691703535539;-5.88866630298126;NA;NA;NA;NA;0.000363485541909058;0.000187710986901865;NA;NA;0.00302286872971647;0.00479042227510318;NA;NA
"950";"TR.61";"TR";"Asia";NA;579.1;-0.00701906468117277;-0.699448858070395;-0.0016566641717696;-0.16552926611626;NA;NA;NA;NA;-0.0224665297460251;-2.22160366767576;-0.028563856381237;-2.81597660357932;NA;NA;NA;NA;0.000133792659945243;8.21418002230583e-05;NA;NA;0.00120785931276205;0.00183155589784046;NA;NA
"951";"TR.63";"TR";"Asia";NA;225.8;-0.00381697885812804;-0.380970345395792;0.053285021036314;5.47302225829434;NA;NA;NA;NA;-0.0985085269411787;-9.38120344301524;-0.0707227502751622;-6.82798245162783;NA;NA;NA;NA;0.000228119474466899;0.000379897211986605;NA;NA;0.00146037286698077;0.00248100156620861;NA;NA
"952";"TR.64";"TR";"Asia";NA;49.9;-0.0750385113883207;-7.22922416731392;NA;NA;NA;NA;NA;NA;-0.00718539166876141;-0.715963846125545;NA;NA;NA;NA;NA;NA;0.0052516478944881;NA;NA;NA;0.0127544624984475;NA;NA;NA
"953";"TR.65";"TR";"Asia";NA;401.1;0.0106980835222193;1.07555126288315;0.0116848428845046;1.17533773391041;NA;NA;NA;NA;-0.072681015079014;-7.01025940277803;-0.0221263406373355;-2.18833486365683;NA;NA;NA;NA;0.000280535589470548;0.000151137518144746;NA;NA;0.00141309832414708;0.0034870442893826;NA;NA
"954";"TR.66";"TR";"Asia";NA;107.8;-0.198765069700832;-18.025754694728;NA;NA;NA;NA;NA;NA;-0.0783162707178493;-7.53280663637198;NA;NA;NA;NA;NA;NA;0.00169445489371425;NA;NA;NA;0.0109939065893008;NA;NA;NA
"955";"TR.68";"TR";"Asia";NA;6755.6;0.0263247234644541;2.66742795792283;0.00891998499792859;0.89598866164815;NA;NA;NA;NA;-0.0141203948017477;-1.40211696090736;-0.00715651958475301;-0.713097267711171;NA;NA;NA;NA;7.00368112054805e-05;3.98243316284456e-05;NA;NA;2.25263139398487e-05;5.17080120180751e-05;NA;NA
"956";"TR.71";"TR";"Asia";NA;806.7;0.000143686906320567;0.0143697229778583;0.0125508652318958;1.26299578883147;NA;NA;NA;NA;0.0136228875991839;1.37161019342933;0.0514793232189376;5.28274169850771;NA;NA;NA;NA;8.27194686226548e-05;0.000152988785103197;NA;NA;0.00148213832156547;0.000662667001862943;NA;NA
"957";"TR.73";"TR";"Asia";NA;106.4;-0.0250240912021158;-2.47135840768578;-0.0324081900960351;-3.18886720406553;NA;NA;NA;NA;-0.114345933767379;-10.8050652891568;0.00278959995606058;0.27934945105923;NA;NA;NA;NA;0.000274137730608691;0.000292721181958919;NA;NA;0.00171097697701729;0.0064340161122438;NA;NA
"958";"TR.79";"TR";"Asia";NA;233;-0.0556218859384219;-5.41032748660509;0.0385023167572138;3.92531360523949;NA;NA;NA;NA;-0.167435405622612;-15.4168748532642;-0.0260057767135048;-2.56705388296641;NA;NA;NA;NA;0.000522735614717956;0.000303718190005751;NA;NA;0.00321725102481662;0.00561072062160355;NA;NA
"959";"TR.81";"TR";"Asia";NA;711;0.0442176918988466;4.52098638440703;-0.00856116607673086;-0.85246236507156;NA;NA;NA;NA;-0.0819619133545751;-7.86929524770169;-0.0393802431209435;-3.86149204263784;NA;NA;NA;NA;0.000265368512901522;0.000167258919537534;NA;NA;0.000424447498857949;0.000310039612851204;NA;NA
"960";"TR.83";"TR";"Asia";NA;402.9;-0.0189307747076057;-1.87527129779222;0.0439057096507688;4.48838277824115;NA;NA;NA;NA;-0.0147831970010113;-1.46744620205442;0.0640044902700861;6.60971858150599;NA;NA;NA;NA;0.00018734406833542;0.000238502121212003;NA;NA;0.000604585006271098;0.00223662700032105;NA;NA
"961";"TR.84";"TR";"Asia";NA;142.3;0.0153079709518976;1.5425738097216;-0.00665116581566811;-0.662909576993398;NA;NA;NA;NA;-0.260244242065616;-22.9136714432091;-0.0136281936114968;-1.35357502029881;NA;NA;NA;NA;0.000472495217217508;0.000753152000597819;NA;NA;0.00232802664084847;0.00790770201470656;NA;NA
